,titulo,tipo_inmueble,precio,latitud,longitud,tamaño_m2,habitaciones,banios,direccion,descripcion,caracteristicas,url,precio_x_m2,distrito
139,"Departamento en venta Renato Morales, Umacollo, Arequipa, Perú",departamento,140000.0,-16.4037028,-71.5459949,96.55,2.0,2.0,"Renato morales, umacollo, arequipa, perú","Exclusivo Departamento con acabados de primera, excelente iluminación en el cuarto piso Departamento 402.   Oportunidad de inversión en una zona residencial con acceso fácil a principales avenidas, centros comerciales, bancos y universidades.   Ubicado en el primer piso, con las siguientes distribuciones:    - Sala con piso laminado de 8mr.   - Comedor con piso laminado de 8mr.   - Baño Social con piso de porcelanato.    - 3 Habitaciones   La habitación principal con baño incorporado y cuenta con roperos empotrados con acabado de melanime, y piso de porcelanato.    Las otras 2 habitaciones cuentan con roperos empotrados con acabados en melamine y comparten un baño completo con piso de porcelanato.     - Cocina con mesada de cuarzo, reposteros altos y bajos en acabados de melamine.    - Lavandería cuenta con conexiones para terma eléctrica o a gas, poza de lavado y espacio para conexión de lavadora.   - Cerca a parque.   - Ascensor.   - Ascensor para personas discapacitadas.   Entrega del departamento en diciembre del 2023.      GILDA VALVERDE - 95895---- ... Mostrar",Amoblado: Sin amoblar Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial,https://www.laencontre.com.pe/inmueble/84e2-a1bc-5a93c11c-37bee6bddf4b-4a8d,1450.0258933195237,umacollo
140,"Departamento en venta Calle Los Cedros, Ur. Quinta Tristan, José Luis Bustamante Y Rivero, Arequipa, 04002, Per",departamento,145000.0,-16.42274545,-71.52740691,119.0,3.0,3.0,"Calle los cedros, ur. quinta tristan, josé luis bustamante y rivero, arequipa, 04002, per","¡¡¡VENTA!!! DEPARTAMENTO  2DO PISO CERCA MIGRACIONES - J.L.BUSTAMANTE Y RIVERO       El DEPARTAMENTO EN 2DO PISO QUE BUSCABAS  PARA TU FAMILIA CERCA A MIGRACIONES Y AVENIDA DOLORES       Vendo bonito departamento en el 2do nivel cerca a parque, está ubicado en urbanización privada en el Distrito de José Luis Bustamante y Rivero, como referencia cerca de la oficina de migraciones, avenida dolores y la comisaría, en zona tranquila con seguridad permanente, ...  los dormitorios tienen closets empotrados y la cocina con reposteros altos y bajos con mesada de granito, tiene todos los servicios  y documentación en regla para su venta al contado ó por crédito hipotecario, el departamento cuenta con la siguiente distribución:       - Sala   - Comedor   - Cocina   - Baño social   - Balcón    - Dormitorio principal con baño   - 02 Dormitorios secundarios    - 01 Baño compartido   - Lavandería en azotea    - Deposito   - Ascensor    - 01 Cochera de 13 m2   - Terma solar       ÁREA DEPARTAMENTO: 119 m2      PRECIO : $145,000 Dólares Mostrar",Amoblado: Sin amoblar Balcón Armario empotrado Estacionamientos Caseta de vigilancia Ascensor Seguridad privada Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica,https://www.laencontre.com.pe/inmueble/ad04-a917-6548f456-c5de39fcdd99-1273,1218.4873949579833,bustamante
141,"Departamento en venta Miraflores, Arequipa",departamento,216000.0,-16.39795303,-71.52305369,216.0,3.0,3.0,"Miraflores, Arequipa","departamento en miraflores 216m2   Sala -comedor, cocina, cuarto de servicio lavandería.   piso 9   deposito   ascensor   Te detallo:         4 habitaciones    4 baños    1 cocina independiente    1 sala comedor grande    1 deposito   1 lavandería  independiente      Mantenimiento 350 soles*      Departamento  para remodelacion, libre a propuestas*         Sin cochera*      ubicación    cerca a colegios    cerca a universidades    cerca a minimarket","Amoblado: Sin amoblar Mascotas permitidas Niños permitidos Armario empotrado Chimenea Gas Natural Año de construcción: 2,010 Cisterna Seguridad privada Ascensor Cerca a Centro Comercial Cerca de parques Cerca a avenidas principales Cerca a Centro Comercial Vista panorámica",https://www.laencontre.com.pe/inmueble/b285-98e8-4cff4d56-37f5ba3de4eb-1273,1000.0,miraflores
142,"Departamento en venta Arequipa Distrito, Arequipa",departamento,153000.0,-16.426302,-71.5561736,127.08,3.0,2.0,Arequipa,"🏡Cuenta con 3 habitaciones, la principal con baño completo, las dos habitaciones secundarias comparten baño. 🏡Sala comedor con vista hacia parque. 🏡Cocina estilo americana 🏡Zona de lavandería 🏡Patio 🚘Cuenta con amplia cochera en sótano, acceso con portón eléctrico 🏡Cuenta con acceso a áreas comunes en azotea. 🛗Cuánto con ascensor desde el sótano hasta la azotea. 🌞Tiene conexiones para terma solar y tanque elevado de agua para cada depart ... amento! 📌Este edificio está ubicado frente a parque con vista despejada al Misti 🗻, en Villa Don Genaro al lado del Colegio San José, rodeado de áreas verdes y con excelente clima todo el año✨ NO PAGA ALCABALA 🍀 Pisos disponibles: 1,2,3. Están en etapa de acabados 👌✨ casi listos para entrega❗ Mostrar","Amoblado: Sin amoblar Año de construcción: 2,023",https://www.laencontre.com.pe/inmueble/6ffa-a10c-c5668a37-e9ecd68b432a-45ca,1203.9660056657224,arequipa
143,"Departamento en venta Santa Carmen 321, Miraflores, Perú",departamento,299000.0,-16.391353766437668,-71.5263142334631,235.0,3.0,3.0,"Santa carmen 321, miraflores, perú","menu   logo valia          Ayuda   Ayuda   3bell      Profile pic   iconoInicio   iconoMis oportunidades   iconoMis inmuebles   iconoMis búsquedas   iconoMis colecciones   iconoMis transacciones   iconoMi red   iconoMis reseñas   iconoHerramientasdown arrow   iconoConfiguracionesdown arrow   arrowarrow   arrowarrow   Publicado hace 30 días      VENTA      house icon   USADO      ID: PR00026726      Flat en Venta en Santa Carmen 321, Miraflores, Perú   PRECIO DE VENTA   USD 299.900   PEN 100 Mantenimiento      ACCIO ... NES   area icon   Área total      235 m2      area icon   Área construida      168 m2      habitaciones icon   Habitaciones      3      baños icon   Baños      3      estacionamientos icon   Estacionamientos      1      antiguedad icon   Antiguedad      12 años      Piso: 1      Vista: Externa      Mascotas: Si      Depósito: No      Departamneto en Primer Piso Miraflores   - tres habitaciones mas cuarto y baño de servicio y patio interior   - habitacion principal con waking closet y baño incorporado   - dos habitaciones segundarias que comparten baño , una de ellas con patio interio.   - lavanderia con tendal.   - Un estacionamiento   - pequeña jardinera exterior   excelente opcion poara familia numerosa.   NO PAGA MANTENIMIENTO      Se encuentra en una ubicación privilegiada con facilidades accesibles en la ciudad de Miraflores. Esta increíble propiedad se encuentra en Santa Carmen 321, A la Altura de cuadra 22 de Av. Benavides, atrás del antiguo Rancho.      El departamento, de 1 piso, cuenta con una área total de 235 m2 y un área construida de 168 m2, 3 habitaciones, 3 baños y con 1 lugares de estacionamiento. Tiene una vista externa, y acepta mascotas.      Además, no se requiere un depósito para acceder a la propiedad. La propiedad ya está lista para recibir visitas, el interesado solo tiene que completar sus datos para programar una cita y visitar el inmueble.      ¡Ven a conocer esta increíble propiedad que definitivamente hará que te queden sin palabras!      Características generales   Armario      Baño de servicio      Jardín      Patio      Depósito      Servicios   Area de lavandería      Ubicación   Santa Carmen 321, Miraflores, Perú Mostrar","Mascotas permitidas Niños permitidos Armario empotrado Línea Blanca Cuarto de Servicio Año de construcción: 2,000 Estacionamientos Terraza Caseta de vigilancia Jardín Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/1627-b548-1beda126-9139c61df32c-1274,1272.340425531915,miraflores
144,"Departamento en venta Av Metropolitana 500 Yanahuara, Yanahuara, Arequipa, Arequipa, Peru",departamento,125000.0,-16.4066414,-71.5514006,138.0,4.0,3.0,"Av metropolitana 500 yanahuara, yanahuara, arequipa, arequipa, peru","VENDO AMPLIO Y LINDO DEPARTAMENTO , EN URB RESIDENCIAL PRIVADA,CON PARQUE PRIVADO Y CONTROL DE ACCESOS , SEGURIDAD LAS 24 HS. CUENTA CON UN ÁREA DE 138 M2, DISTRIBUIDOS EN:   3 DORMITORIOS + DORMITORIO DE SERVICIO. LOS DORMITORIOS SON CÁLIDOS CON PISOS LAMINADOS , LOS DORMITORIOS SECUNDARIOS CUENTAN CON ESPACIOS PARA CAMAS QUEEN SIZE Y EL PRINCIPAL CON BAÑO Y CAMA KING SIZE CON ESPALDAR Y DOS VELADORES.   SALA COMEDOR, COCINA CERRADA , LAVANDERÍA , 2 BAÑOS COMPLETOS , COCHERA, ÁREA EXCLUSIVA PARA PARRILLAS, Y ÁREA ADICIONAL DE LAVANDERÍA.    PARA INFORMES Y RESERVAR VISITAS COMUNICARSE AL  Ver teléfono ... . Mostrar","Amoblado: Sin amoblar Mascotas permitidas Niños permitidos Gas Natural Aire Acondicionado Línea Blanca Cuarto de Servicio Armario empotrado Internet Año de construcción: 2,013 Estacionamientos BBQ Cisterna Bodega Caseta de vigilancia Seguridad privada Cerca de parques Cerca a Centro Comercial Cerca a avenidas principales Vista panorámica",https://www.laencontre.com.pe/inmueble/348337,905.7971014492754,yanahuara
145,"Departamento en venta Cerro Colorado, Arequipa",departamento,275000.0,-16.3747288,-71.5571876,350.0,2.0,2.0,"Cerro Colorado, Arequipa","Hermoso y amplio departamento Penthouse ubicado en el límite de Cayma y Cerro Colorado, con finos acabados, ubicado en el 6to piso de un edificio, desde donde disfrutas de una vista espectacular a toda la ciudad, excelente clima y otras comodidades.      AO: 350 m2      El edificio tiene recepción y vigilancia permanente.      Distribución:       1er nivel:    - Recibidor   - Baño social   - Sala comedor   - Cocina americana   - Lavandería   - Cuarto y baño de servicio   - Ha ... ll de distribución   - 1 dormitorio con walk in closet y baño privado   - 1 dormitorio con cuarto de estudio, apto para otro dormitorio, un baño completo.      2do. nivel:       * Amplio estar familiar   * Baño social   * Sala de jacuzzi tamaño familiar   * Amplio dormitorio principal con walk in closet y baño privado   * Terraza con chimenea   * Zona de BBQ.   * 3 cocheras paralelas en sótano y depósito Mostrar",Amoblado: Semi-amoblado Balcón Armario empotrado Jacuzzi Cuarto de Servicio Estacionamientos Terraza Jardín BBQ Seguridad privada Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial Vista panorámica,https://www.laencontre.com.pe/inmueble/b8e4-aea4-e5394b7-129c16c9163a-4bb9,785.7142857142857,cerro colorado
146,"Departamento en venta Los Delfines, Cayma, Perú",departamento,180000.0,-16.372655,-71.5456617,140.0,3.0,2.0,"Los delfines, cayma, perú","¡Es el único proyecto multifamiliar en Cayma, que cuenta con vidrios insulados termo acústicos, ascensor europeo con capacidad máxima para 8 personas, elevador para discapacitados, cochera y deposito incluido dentro del valor del departamento, conócelo!!!   Departamento flat de 140 m2 cuadrados, sala-comedor, baño social, cocina y lavandería, hall, tres habitaciones. La habitación principal con doble closet de pared a pared y baño privado.   Acabados ...  totalmente exclusivos, en pisos, porcelanato en el área social, laminados en área familiar, mesada de granito y repostería de cocina, baños muy ventilados.   La ubicación del edificio permite mucha luz y muy buen clima, sumado a los vidrios insulados que permiten cero ruidos externos y captación del calor natural, durante el dia, que disfrutaras con calidez continua por la noche o en época de invierno.   ¡Una súper oportunidad de vivir con confort y exclusividad Mostrar","Amoblado: Sin amoblar Año de construcción: 2,022 Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/5f3a-aa77-55620902-71f1f553b6c5-409a,1285.7142857142858,cayma
147,"Departamento en venta Valle Blanco, Cerro Colorado, Perú",departamento,82000.0,-16.3908846,-71.5638643,72.85,3.0,2.0,"Valle blanco, cerro colorado, perú","EN VENTA LINDO Y ACOGEDOR DEPARTAMENTO, UBICADO EN 5TO PISO S/ASCENSOR, DENTRO DE CONDOMINIO PRIVADO   - IDEAL PARA FAMILIA CORTA O COMO INVERSIÓN    - AREA DEPARTAMENTO 72.85 M2   - AREA COCHERA 12.86 M2   INCLUYE    ✔SALA COMEDOR   ✔BALCÓN   ✔COCINA   ✔LAVANDERIA   ✔STAR   ✔3 DORMITORIOS   ✔2 BAÑOS COMPLETOS    ✔COCINA   ✔COCHERA   - CUENTA CON FULLL AREAS VERDES, AREA DE JUEGO PARA NIÑOS, PARQUES RECREACIONALES,    - RAPIDO ACCESO AL SERVICIO PUBLICO   -RAPIDO ACCESO A COLEGIOS, UNIVERSIDADES Y ZONAS DE TRABAJO E INDUSTRIALES   - MUY CERCA A TIENDAS COMERCIALES   - A 1 CUADRA DEL COLEGIO INNOVA SCHOOL - CERRO COLORADO   - A 5 MIN. DE MAKRO Y PROMART    - A 15 MIN DE LA AV. EJERCITO    - A 25 MIN. DE LA UCSM    - VIGILANCIA PERMANTE 24/7   -LIBRE DE CARGAS Y GRAVAMENES , LISTO PARA LA VENTA !!!1      FANNY ATENCIO - 94524---- ... Mostrar","Amoblado: Sin amoblar Año de construcción: 2,017",https://www.laencontre.com.pe/inmueble/f670-82d4-9e07c478-6efc12a00aed-4fbb,1125.6005490734387,cerro colorado
148,"Departamento en venta Los Delfines, Cayma, Perú",departamento,370000.0,-16.372655,-71.5456617,299.5,4.0,3.0,"Los delfines, cayma, perú","Es el único proyecto multifamiliar en Cayma, que cuenta con vidrios insulados termo acústicos, ascensor europeo con capacidad máxima para 8 personas, elevador para discapacitados, cochera y deposito incluido dentro del valor del departamento, conócelo!!!   Departamento penthouse duplex  de 260 m2 cuadrados.   PRIMER NIVEL: sala-comedor impresionante, super iluminada, con un balcon a todo lo largo del primer nivel, con inmejorable vista a la campiña d ... e cayma y a los majestuosos volvanes de Arequipa, baño social, cocina amplia con una terraza propia y lavandería, un hall o desayunador pequeña, escaleras al segundo nivel   SEGUNDO NIVEL: 4 habitaciones. La habitación principal con walking closet y baño impresionantemente bello. Una de las habitaciones secundarias con baño privado y las otras dos comparten un baño completo, Hall de estudios.   TERCER NIVEL: Terraza privada del area total del largo del departamento donde podra hacerse un Gimnasio propio, area de recreacion, BBQ, un espacio amplio donde haras volar tus sueños de como diseñarlo u ocuparlo.   Los tres niveles cuentan con una maravillosa vista, en este lugar viviras exclusiva, confortable y tranquilamente, es un lugar de ensueño.   Acabados totalmente exclusivos, en pisos, porcelanato en el área social, laminados en área familiar, mesada de granito y repostería de cocina, baños muy ventilados.   La ubicación del edificio permite mucha luz y muy buen clima, sumado a los vidrios insulados que permiten cero ruidos externos y captación del calor natural, durante el dia, que disfrutaras con calidez continua por la noche o en época de invierno.   ¡Una súper oportunidad de vivir con confort y exclusividad! Mostrar","Amoblado: Sin amoblar Año de construcción: 2,022 Cerca a avenidas principales Cerca a Centro Comercial Cerca de parques Cerca a Centro Comercial",https://www.laencontre.com.pe/inmueble/e94f-9f53-cab14187-6e13fac568f7-4ede,1235.3923205342237,cayma
149,"Departamento en venta Cayma, Arequipa, Perú",departamento,175000.0,-16.3857806,-71.5493522,112.0,3.0,3.0,"Cayma, arequipa, perú","💥Vivenda Inmobiliaria Vende lindo departamento de estreno amoblado o sin amoblar en parte baja de Cayma💥   UBICADO EN PLENA AV. CAYMA, A 5 MINUTOS DE AV. EJÉRCITO, 5TO PISO EN EDIFICIO CON ASCENSOR, BUENA ILUMINACIÓN NATURAL.   CUENTA CON:   👉ÁREA TOTAL: 112 M2   🔸3 HABITACIONES, PRINCIPAL CON BAÑO PRIVADO   🔸3 BAÑOS   🔸SALA COMEDOR   🔸COCINA TIPO AMERICANA (horno, campana y cocina por inducción empotrados, marca BOSCH)   🔸LAVANDERÍA (therma BOSCH)   🔸COCHERA TECHADA   🔸DOCUMENTOS EN REGLA   👉VENTA: $175,000 NEGOCIABLE   SI NO HAY CORAZÓN, NO HAY TRATO 🏘️   📍Recuerda que puedes contactarnos al:   📱 9️⃣9️⃣8️⃣8️⃣8️⃣2️⃣3️⃣4️⃣0️⃣   📱 9️⃣7️⃣0️⃣7️⃣4️⃣6️⃣3️⃣1️⃣3️⃣   📨 Puedes escribirnos también para mayor información:    Contactar ... Mostrar",Amoblado: Semi-amoblado Armario empotrado Línea Blanca Estacionamientos Caseta de vigilancia Ascensor Cerca a avenidas principales Cerca a Centro Comercial,https://www.laencontre.com.pe/inmueble/1c20-bd09-5cb5fb5a-3b26444cd915-496d,1562.5,cayma
150,"Departamento en venta Lara, Socabaya, Perú",departamento,80000.0,-16.45254887,-71.53025907,80.0,2.0,2.0,"Lara, socabaya, perú","Deseas vivir  en lugar tranquilo.  Rodeado de campiña  y aire puro sin el ruido del tráfico pero a solo 15 minutos  del centro de la ciudad...   y en un departamento  de estreno  a un excelente precio.  NO PAGAN ALCABALA    Esta es tu mejor opción :   Lindos departamentos flat EN PREVENTA,     Primer piso   *Contará con:    -Sala/comedor . (Piso de porcelanato  de alto tránsito)   -Cocina americana con reposteros altos y bajos con melanie  de 18mm.   - Lavande ... ría    - patio ( piso antideslizante).    - Habitacion principal con baño privado y amplio closet + terraza  privada.    -habitacion secundaria con clóset.   -Baño completo     **El edificio contara  ademas con 2 ascensores ;Bomba de agua y con amplia area social y zona de BBQ en la azotea con excelente y privilegiada  vista a la campiña de Socabaya..   *COCHERAS DISPONIBLES **      * El  EDIFICIO  DE ENTREGA A FINES DEL 2023.     **FACILIDADES  DE PAGO.    Consulta  por  tu  FINANCIAMIENTO  DIRECTO y SIN INTERÉS.. Mostrar","Amoblado: Semi-amoblado Mascotas permitidas Armario empotrado Línea Blanca Año de construcción: 2,023 Estacionamientos Terraza Cisterna Caseta de vigilancia Ascensor BBQ Cerca a avenidas principales",https://www.laencontre.com.pe/inmueble/8b85-9f5d-62575f26-632d8b405f20-1273,1000.0,socabaya
